SMILES,density,melting,oxygen
*=CC1=CC(=*)[Si]1(CCCC)CCCC,,,
*[Si](*)(CCCCCC)c1ccccc1,1.05,,
*O[Si](*)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,
*O[Si](C)(C)O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,35.0,
*O[Si](*)(C)c1ccc(C)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OCC(C)CC)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OCC(C)CC)cc3)cc2)cc1,,,
*[Si](*)(C)CCC(F)(F)F,,,
*[Si](*)(C)CCCC,,,
*[Si](*)(C)CCCCCC,,,
*[Si](*)(C)CCCCCCCCCCCC,,,
*[Si](*)(C)c1ccc(-c2ccccc2)cc1,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1,,,
*O[Si](C)(C)O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,,,
*O[Si](*)(C)CCCCCn1c2ccccc2c2ccccc21,,,
*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,,,
*O[Si](*)(C)CCCCCCCCCCCn1c2ccccc2c2ccccc21,,,
*[Si](*)(C)[Si](C)(C)c1ccccc1,,,
*[Si](C)(C)[Si](*)(C)c1ccccc1,,,
*[Si](*)(CCCC)CCc1ccccc1,,,
*[Si](*)(CCCc1ccccc1)CCCc1ccccc1,,,
*[Si](*)(Cc1ccccc1)Cc1ccccc1,,,
*[Si](*)(CCc1ccccc1)CCc1ccccc1,,,
*O[Si](*)(C([2H])([2H])[2H])C([2H])([2H])[2H],,,
*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCCCC(=O)OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCCCC1COC(=O)O1,,,
*O[Si](*)(C)CCCOCC1COC(=O)O1,,,
*CC/C=C/C[Si](*)(C)c1ccccc1,,,
*CCCCC[Si](*)(C)c1ccccc1,,,
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,,40.0,
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,,12.0,
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,,,
*[Si](*)(C)c1ccc(CCl)cc1,,,
*O[Si](*)(C)CCCC,,,
*O[Si](*)(C)CCCCC,,,
*[Si](*)(C)c1ccc(COCCN(CC)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC(C)CC)c(OCC(C)CC)c(OCC(C)CC)c4)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCC)c(OCCCCC)c(OCCCCC)c4)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc2)cc1,,,
*C/C=C(\C)C[Si](*)(C)C,,,
*O[Si](C=C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,
*O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,
*[Si](*)(C)CCc1ccc(-c2ccccc2)cc1,,,
*[Si](*)(C)c1ccc(N(C)C)cc1,,,
*[Si](*)(C)CCCc1ccc(N(C)C)cc1,,,
*[Si](*)(C)CCCn1c2ccccc2c2ccccc21,,,
*[Si](*)(C)CCCN(C)c1ccccc1,,,
*c1ccc([Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,,,
*c1ccc([Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,,,
*C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC,,,
*C#C[Si](C)(c1ccccc1)[Si](*)(C)c1ccccc1,,,
*C#Cc1ccc(C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,,,
*C#Cc1ccc(C#C[Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,,18.0,
*O[Si](*)(C)CCCOc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1,,,
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1,,,
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(C#N)cc3)cc2)cc1,,,
*O[Si](C)(C)O[Si](C)(C)O[SiH](*)O[Si](C)(C)C=C,,-62.5,
*[Si](*)(C)c1ccc(OC)cc1,,,
*[Si](*)(C)c1ccc(N(CC)CC)cc1,,,
*C#CC(=O)C(O)C#C[Si](*)(c1ccccc1)c1ccccc1,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,,,
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOCCOCCOc1ccc(COc2ccc3cc(C#N)ccc3c2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,,178.0,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,,162.0,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,,59.0,
*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,,210.0,
*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,,,
*CC(C[Si](*)(C)C)c1ccccc1,,,
*CCC(c1ccccc1)[Si](*)(C)C,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C=C(C(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCc1ccc(O)cc1,,,
*O[Si](*)(C)C1CC2CC1C1C3CC(CC3C(=O)OC(C)(C)C)C21,,,
*O[Si](*)(c1ccccc1)c1ccc(OC(C)(C)C)cc1,,,
*O[Si](*)(CCCOCCOC)CCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOC)CCCOCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOCCOC)CCCOCCOCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOC,,,
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,,,
*CC(Cc1cccc2ccccc12)C[Si](*)(C)C,,,
*CC(Cc1ccc(-c2ccccc2)cc1)C[Si](*)(C)C,,,
*CC(C[Si](*)(C)C)c1cccc2ccccc12,,,
*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOC)cc1,,,
*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,,,
*O[Si](*)(C)CCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,,,
*O[Si](*)(C)CCCCCCCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,,,
*O[Si](C)(C)CC[Si](*)(C)O[Si](C)(C)C,,,
*O[Si](*)(CCC)c1ccccc1,,,
*c1ccc([Si](*)(C)c2ccc(OC)cc2)cc1,,155.0,
*c1ccc([Si](*)(C)CC=C)cc1,,,
*c1ccc([Si](*)(C)N(C)C)cc1,,,
*c1ccc([Si](C)(C)[SiH](C)[Si](*)(C)C)cc1,,121.0,
*c1ccc([Si](C)(C)[Si](C)(C=C)[Si](*)(C)C)cc1,,130.0,
*c1ccc([Si](*)(C)OS(=O)(=O)C(F)(F)F)cc1,,,
*c1ccc([Si](*)(C)[Si](C)(C)c2ccccc2)cc1,,180.0,
*[Si](*)(CCCCCC)CCCCCCn1cccc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1S(=O)(=O)O[K],,,
*O[Si](*)(C)CCCOCCOCCOCCOC,,,
*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,,,
*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,,,
*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,,,
*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,,,
*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,,,
*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,,,
*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,,,
*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,,,
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,,,
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,,,
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,,,
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,,,
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,,,
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,,,
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)c1,,,
*O[Si](*)(C)OCCOCCOCCOC,,,
*CCC[Si](*)(C[Si](C)(C)c1ccccc1)C[Si](C)(C)c1ccccc1,,,
*CCC[Si](*)(C)C[Si](C)(C)C,,,
*CCC[Si](*)(C)CCC[Si](C)(C)C,,,
*CCC[Si](*)(C)c1cccc(C)c1,,,
*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC)cc3)cc2)cc1,,127.8,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)c(OCC)c(OCC)c4)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)cc(OCC)c4)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC)cc4)cc3)cc2)cc1,,,
*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,,323.0,
*O[Si](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc([Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,,391.0,
*O[Si](C)(C)c1ccc(-c2ccc([Si](*)(C)C)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC(C)CC)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC(C)CC)cc4)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(C(=O)OC/C=C(\C)CCC=C(C)C)cc1,,72.0,
*O[Si](C)(C)c1ccc([Si](*)(C)C)c2ccccc12,,,
*O[Si](C)(C)c1cccc2c([Si](*)(C)C)cccc12,,225.0,
*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,,156.0,
*O[Si](C)(C)c1ccc2ccc([Si](*)(C)C)cc2c1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCCCCCC)cc3)cc2)cc1,,107.3,
*O[Si](*)(C)CC[Si](OCCOC)(OCCOC)OCCOC,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc2cc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)ccc2c1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3ccccc3n4CC(CC)CCCC)ccc1n2CC(CC)CCCC,,,
*O[Si](*)(C)CCCOc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)cc4)cc3)cc2)cc1,,,
*Cc1ccc(-c2ccc(C[Si](*)(C)C)cc2)cc1,,,
*Cc1ccc(-c2ccc(C[Si](*)(CCCC)c3ccccc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,,,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,,,
*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1,,108.0,
*O[Si](C)(C)c1cc(OCCO)c([Si](*)(C)C)cc1OCCO,,,
*O[Si](C)(C)c1ccc2cc3cc([Si](*)(C)C)ccc3cc2c1,,,
*O[Si](C)(C)c1c2ccccc2c([Si](*)(C)C)c2ccccc12,,242.0,
*O[Si](C)(C)c1cccc2c1ccc1c([Si](*)(C)C)cccc12,,,
*[Si](*)(C)CCCOCC1COC(C)(C)O1,,,
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OC)cc2)ccc1C(=O)Oc1ccc(OC)cc1,,,
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,,,
*O[Si](*)(C)CCc1cc(-c2nnc(-c3ccc(OCCCCCCCCCCCC)cc3)o2)ccc1-c1nnc(-c2ccc(OCCCCCCCCCCCC)cc2)o1,,,
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1-c1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,,,
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCCCCCCCCCC)cc2)ccc1-c1ccc(C(=O)Oc2ccc(OCCCCCCCCCCCC)cc2)cc1,,,
*O[Si](C)(C)c1ccc2ccc3c([Si](*)(C)C)ccc4ccc1c2c43,,297.0,
*O[Si](*)(C)CC[Si](C)(C)O[Si](C)(C)CCCOc1cc(OC(=O)c2ccc(OCCCC)cc2)ccc1/N=N/c1ccc(OCCCC)cc1,,,
*C#Cc1cccc(C#C[Si](*)(C)C)c1,,118.0,
*O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,,
*O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,,,
*O[SiH](*)Nc1cccc(N[Si](*)(C)O*)c1,,,
*O[Si](*)(C)C=C,1.006,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C=C(C(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC)cc3)cc2)cc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,1.24,110.1,
*O[Si](*)(C)c1ccccc1,,,
*O[Si](C)(C)c1ccc2ccc3c([Si](*)(C)C)ccc4ccc1c2c43,,132.0,
*N=P(*)(CCC)CCC,,220.0,
*N=P(*)(NC(C)C(=O)OCC)NC(C)C(=O)OCC,,,
*N=P(*)(Cl)Oc1ccc(C)cc1,,,
*N=P(*)(Oc1ccc(C)cc1)n1cncn1,,,
*[Se]C(=S)[Se]c1ccc(*)cc1,,,
*[Se]C(=O)[Se]c1ccc(*)cc1,,,
*CC(=O)CC(*)c1ccco1,,170.0,
*CC(=O)C(*)c1ccccc1,1.27,290.0,
*CC(=O)C(*)c1ccc(F)cc1,1.388,,
*CC(=O)C(*)c1cccc(C)c1,1.182,,
*CC(=O)C(*)c1ccc(C)cc1,1.163,,
*CC(=O)C(*)C,,235.25,
*CC(=O)C(*)c1ccc(C(C)(C)C)cc1,,,
*CC(=O)C(*)Cc1ccc2c(c1)OCO2,,,
*CC(=O)C(*)Cc1c(F)c(F)c(F)c(F)c1F,,,
*CC(=O)C1CCC(*)C1=O,,,
*C(=O)c1ccc(-c2ccc(*)cc2)cc1,,,
*CC(=O)C1CCC(*)C(=O)C1,,,
*c1ccc(C(=O)c2ccc(C(=O)c3ccc(S(*)(=O)=O)cc3)cc2)cc1,,415.0,
*c1ccc(C(=O)c2cccc(C(=O)c3ccc(S(*)(=O)=O)cc3)c2)cc1,,452.0,
*C(=O)C(O)c1ccc(*)cc1,,280.0,
*/C=C1\CC/C(=C\c2ccc(*)cc2)C1=O,,,
*/C=C1\CCC/C(=C\c2ccc(*)cc2)C1=O,,,
*CC(=O)C(C)C(*)c1ccc(O)c2ncccc12,,,
*OS(=O)(=O)c1cccc(P(C)(=O)c2cccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c2)c1,,196.0,
*CCCS(*)=O,,,
*OS(=O)(=O)c1cc(C)c(*)c(C)c1,,250.0,
*OS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,,,
*OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,,,
*c1cccc(S(=O)(=O)NCCNS(*)(=O)=O)c1,,216.0,
*c1ccc(S(=O)(=O)NCCNS(*)(=O)=O)cc1,,290.0,
*c1cccc2c(S(=O)(=O)NCCNS(*)(=O)=O)cccc12,,390.0,
*c1ccc(-c2ccc(S(=O)(=O)NCCNS(*)(=O)=O)cc2)cc1,,300.0,
*c1cccc(S(=O)(=O)NCC(O)CNS(*)(=O)=O)c1,,215.0,
*c1cccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)c1,1.4,185.0,
*c1ccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)cc1,,245.0,
*c1cccc2c(S(=O)(=O)NCCCCCCNS(*)(=O)=O)cccc12,,265.0,
*c1ccc2ccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)cc2c1,,195.0,
*c1ccc(-c2ccc(S(=O)(=O)NCCCCCCNS(*)(=O)=O)cc2)cc1,,288.0,
*c1cccc(S(=O)(=O)NCc2ccc(CNS(*)(=O)=O)cc2)c1,,170.0,
*CCCCCCS(=O)(=O)NCCCCCCNS(*)(=O)=O,,195.0,
*C1CCC(S(=O)(=O)NCCCCCCNS(*)(=O)=O)CC1,,200.0,
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCC3)cc2)ccc1C,1.3539,,
*OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCCC3)cc2)c1,,,
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCCC3)cc2)ccc1C,,,
*OS(=O)(=O)c1cccc(S(=O)(=O)Oc2ccc(C(C)(CC)c3ccc(*)cc3)cc2)c1,,,
*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)c(C)c4)CCCCC3)cc2C)ccc1C,,,
*c1cccc(S(=O)(=O)NCCCNS(*)(=O)=O)c1,,157.0,
*c1cccc(S(=O)(=O)NCCCCNS(*)(=O)=O)c1,,215.0,
*c1cccc(S(=O)(=O)NCCCCCNS(*)(=O)=O)c1,,160.0,
*c1ccc(C(C#N)(c2ccc(C(C#N)(c3ccc(S(*)(=O)=O)cc3)N3CCOCC3)cc2)N2CCOCC2)cc1,,,
*c1ccc(C(C#N)(c2cccc(C(C#N)(c3ccc(S(*)(=O)=O)cc3)N3CCOCC3)c2)N2CCOCC2)cc1,,,
*C/C=C/C(CC)S(*)(=O)=O,,,
*C/C=C(\C)C(C)S(*)(=O)=O,,,
*C/C=C/C(C)S(*)(=O)=O,,,
*C/C(C)=C/C(C)S(*)(=O)=O,,,
*C/C=C(\C)CS(*)(=O)=O,,,
*C/C=C/CS(*)(=O)=O,,,
*CC(CC(C)C)S(*)(=O)=O,,,
*C1C2CCC(C2)C1S(*)(=O)=O,,,
*c1ccc(S(*)(=O)=O)cc1,,,
*c1c(C)cc(C(C)(C)c2cc(C)c(S(*)(=O)=O)c(C)c2)cc1C,1.149,,
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc(*)cc5)CCCCC4)cc3)cc2)cc1,,,
*OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc(*)cc5)CCCCC4)cc3)cc2)cc1,,,
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CCCCC4)cc3Br)cc2)cc1,,,
*OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CCCCC4)cc3Br)cc2)cc1,,,
*CC(Cc1ccccc1)S(*)(=O)=O,,,
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc(*)cc5)CC5CCC4C5)cc3)cc2)cc1,,,
*OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3ccc(C4(c5ccc(*)cc5)CC5CCC4C5)cc3)cc2)cc1,,,
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CC5CCC4C5)cc3Br)cc2)cc1,,,
*OS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CC5CCC4C5)cc3Br)cc2)cc1,,,
*C1=C(CCCCCC)C(CCCCCC)=C(c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)S1(=O)=O,,,
